codigo_ibge_7,nome_municipio_ibge,codigo_uf_ibge,nome_uf_ibge,regiao,anos_disponiveis,anos_com_casos,casos_periodo,populacao_media,incidencia_media_anual_100mil,incidencia_mediana_anual_100mil,incidencia_maxima_anual_100mil,ano_maior_incidencia,incidencia_ano_pico_100mil,participacao_casos_periodo
3160702,Santos Dumont,31,Minas Gerais,Sudeste,10,10,2061,45236.3,469.50664450693296,26.76435470889856,3910.859144542773,2024,3910.859144542773,0.00012648119078635154
3160801,São Bento Abade,31,Minas Gerais,Sudeste,10,4,500,5063.5,1031.1704646217336,0.0,9162.357807652534,2024,9162.357807652534,3.068442280115273e-05
3160900,São Brás do Suaçuí,31,Minas Gerais,Sudeste,10,10,862,3873.2,2100.1865159581876,294.04917150035493,17444.95523832567,2024,17444.95523832567,5.28999449091873e-05
3160959,São Domingos das Dores,31,Minas Gerais,Sudeste,10,8,268,5680.4,465.75983524283765,35.295759627083505,3582.554517133956,2024,3582.554517133956,1.644685062141786e-05
3161007,São Domingos do Prata,31,Minas Gerais,Sudeste,10,10,3230,17529.2,1819.5196672809282,170.69832796118652,16358.111530020818,2024,16358.111530020818,0.00019822137129544662
3161056,São Félix de Minas,31,Minas Gerais,Sudeste,10,8,123,3327.6,372.7896452972921,75.34973807387954,1281.25,2023,1281.25,7.548368009083571e-06
3161106,São Francisco,31,Minas Gerais,Sudeste,10,10,6740,55299.8,1234.3586638095258,347.55477467700007,7229.115581039473,2024,7229.115581039473,0.00041362601935953877
3161205,São Francisco de Paula,31,Minas Gerais,Sudeste,10,6,1654,6438.6,2630.21521818966,77.20492933874397,24137.93103448276,2024,24137.93103448276,0.00010150407062621322
3161304,São Francisco de Sales,31,Minas Gerais,Sudeste,10,9,1023,6061.2,1728.6088997072825,555.1455645868848,4951.340276592112,2024,4951.340276592112,6.278032905115848e-05
3161403,São Francisco do Glória,31,Minas Gerais,Sudeste,10,9,1036,4880.4,2121.0033177805735,72.62747360349937,10357.583230579532,2024,10357.583230579532,6.357812404398845e-05
3161502,São Geraldo,31,Minas Gerais,Sudeste,10,10,1882,11508.9,1732.3618997605433,708.6303881988478,4640.1064942474095,2024,4640.1064942474095,0.00011549616742353887
3161601,São Geraldo da Piedade,31,Minas Gerais,Sudeste,10,6,368,3728.0,1003.5364485147502,75.64296520423599,4327.80847145488,2024,4327.80847145488,2.258373518164841e-05
3161650,São Geraldo do Baixio,31,Minas Gerais,Sudeste,10,9,151,3655.5,414.8232115282441,316.4579042260439,1291.3385826771655,2024,1291.3385826771655,9.266695685948123e-06
3161700,São Gonçalo do Abaeté,31,Minas Gerais,Sudeste,10,10,820,7582.2,1114.0710679880358,418.69554933183326,4005.8479532163747,2016,4005.8479532163747,5.0322453393890476e-05
3161809,São Gonçalo do Pará,31,Minas Gerais,Sudeste,10,10,1626,12181.7,1335.0137208287422,611.1627993919759,5347.769028871391,2024,5347.769028871391,9.978574294934867e-05
3161908,São Gonçalo do Rio Abaixo,31,Minas Gerais,Sudeste,10,10,4266,11385.5,3530.5433666282324,478.2240189581038,18991.338136485065,2024,18991.338136485065,0.00026179949533943506
3162005,São Gonçalo do Sapucaí,31,Minas Gerais,Sudeste,10,10,4002,24982.3,1633.8337239451366,64.76748875996562,15706.699346405228,2024,15706.699346405228,0.00024559812010042643
3162104,São Gotardo,31,Minas Gerais,Sudeste,10,10,12439,38120.4,3144.0289319088124,305.7273214550672,15918.169433605026,2024,15918.169433605026,0.0007633670704470776
3162203,São João Batista do Glória,31,Minas Gerais,Sudeste,10,8,1341,7589.2,1735.4878304267397,782.1619207346694,5851.870576339737,2024,5851.870576339737,8.229562195269162e-05
3162252,São João da Lagoa,31,Minas Gerais,Sudeste,10,8,525,4911.2,1067.0279812824788,444.184626692273,5595.959595959596,2024,5595.959595959596,3.221864394121037e-05
3162302,São João da Mata,31,Minas Gerais,Sudeste,10,5,180,2845.2,601.1765447878283,17.158544955387782,5333.333333333334,2024,5333.333333333334,1.1046392208414982e-05
3162401,São João da Ponte,31,Minas Gerais,Sudeste,10,10,2549,24859.3,1026.8447937655146,148.9275967275054,4825.085500020603,2024,4825.085500020603,0.0001564291874402766
3162450,São João das Missões,31,Minas Gerais,Sudeste,10,9,1037,13095.4,776.9875129317401,161.96739479569626,5650.8502264795425,2024,5650.8502264795425,6.363949288959076e-05
3162500,São João del Rei,31,Minas Gerais,Sudeste,10,10,18789,91020.4,2015.7758150574223,218.09009825239426,15763.00737811231,2024,15763.00737811231,0.0011530592400217172
3162559,São João do Manhuaçu,31,Minas Gerais,Sudeste,10,5,797,11486.9,691.2911334092262,12.976901116013495,5252.281728947822,2024,5252.281728947822,4.8910969945037446e-05
3162575,São João do Manteninha,31,Minas Gerais,Sudeste,10,9,995,5662.4,1811.0618248437481,724.5402319850801,7278.184205589945,2023,7278.184205589945,6.106200137429393e-05
3162609,São João do Oriente,31,Minas Gerais,Sudeste,10,10,1262,7393.8,1739.9045642984074,499.27943927136585,6760.961810466761,2023,6760.961810466761,7.744748315010949e-05
3162658,São João do Pacuí,31,Minas Gerais,Sudeste,10,8,514,4254.3,1255.0211520302573,296.9772795458548,9081.934846989141,2024,9081.934846989141,3.1543586639585006e-05
3162708,São João do Paraíso,31,Minas Gerais,Sudeste,10,9,1084,23913.7,441.6032049391827,19.07864289352221,3974.9634205820194,2024,3974.9634205820194,6.652382863289911e-05
3162807,São João Evangelista,31,Minas Gerais,Sudeste,10,9,1678,15709.6,1064.5160665554527,131.14444316651185,5423.576871358135,2024,5423.576871358135,0.00010297692292066856
3162906,São João Nepomuceno,31,Minas Gerais,Sudeste,10,10,7083,26272.4,2702.398076354361,1836.0249681026548,7108.98676074504,2019,7108.98676074504,0.00043467553340112956
3162922,São Joaquim de Bicas,31,Minas Gerais,Sudeste,10,10,5665,32945.4,1705.1990440371858,190.01990627565021,5882.836475230162,2024,5882.836475230162,0.0003476545103370604
3162948,São José da Barra,31,Minas Gerais,Sudeste,10,9,1238,7632.1,1562.0972569044459,138.74652831324323,7434.438396833251,2024,7434.438396833251,7.597463085565415e-05
3162955,São José da Lapa,31,Minas Gerais,Sudeste,10,10,3889,24970.5,1493.9736277565664,590.8968411499004,7307.831107903285,2024,7307.831107903285,0.0002386634405473659
3163003,São José da Safira,31,Minas Gerais,Sudeste,10,10,543,4100.8,1357.9989144762371,1062.3732085774736,3444.7034447034443,2024,3444.7034447034443,3.3323283162051863e-05
3163102,São José da Varginha,31,Minas Gerais,Sudeste,10,9,765,4821.2,1575.8948333902392,489.5700297999149,5220.125786163522,2016,5220.125786163522,4.6947166885763675e-05
3163201,São José do Alegre,31,Minas Gerais,Sudeste,10,7,514,4201.2,1212.6779049925926,59.46167484472261,11338.991041961339,2024,11338.991041961339,3.1543586639585006e-05
3163300,São José do Divino,31,Minas Gerais,Sudeste,10,8,389,3723.4,1090.514956531887,180.21791595870678,6455.298486146816,2024,6455.298486146816,2.387248093929682e-05
3163409,São José do Goiabal,31,Minas Gerais,Sudeste,10,9,1066,5466.9,1952.0061203864545,1460.1975117834136,7465.404224326293,2024,7465.404224326293,6.541918941205762e-05
3163508,São José do Jacuri,31,Minas Gerais,Sudeste,10,7,480,6405.4,758.8331130085004,94.58894360733099,6255.954271197206,2024,6255.954271197206,2.9457045889106618e-05
3163607,São José do Mantimento,31,Minas Gerais,Sudeste,10,5,183,2793.5,655.7217644141729,90.22013713460845,2858.151023288638,2024,2858.151023288638,1.12304987452219e-05
3163706,São Lourenço,31,Minas Gerais,Sudeste,10,9,7307,45778.2,1567.1869971917654,48.5929841707544,15072.98566008617,2024,15072.98566008617,0.00044842215481604597
3163805,São Miguel do Anta,31,Minas Gerais,Sudeste,10,6,476,6734.9,735.3779640779479,72.7540961611997,6174.183514774494,2024,6174.183514774494,2.9211570506697397e-05
3163904,São Pedro da União,31,Minas Gerais,Sudeste,10,10,253,4811.8,510.6176849116744,73.26747270654772,4077.123920465957,2024,4077.123920465957,1.552631793738328e-05
3164001,São Pedro dos Ferros,31,Minas Gerais,Sudeste,10,9,1826,7604.9,2475.8547006389877,1080.7537854660277,15582.429802613291,2024,15582.429802613291,0.00011205951206980976
3164100,São Pedro do Suaçuí,31,Minas Gerais,Sudeste,10,7,318,5243.0,613.3579828634738,87.96695058538296,4548.974061169183,2024,4548.974061169183,1.9515292901533135e-05
3164209,São Romão,31,Minas Gerais,Sudeste,10,9,993,11508.2,900.1680784569196,166.1867111393821,2729.081777693547,2024,2729.081777693547,6.093926368308932e-05
3164308,São Roque de Minas,31,Minas Gerais,Sudeste,10,9,1307,7137.8,1796.641007700402,309.2155913129028,11905.734913499524,2024,11905.734913499524,8.020908120221322e-05
3164407,São Sebastião da Bela Vista,31,Minas Gerais,Sudeste,10,5,343,5918.7,514.8028284340595,23.485204321277596,4720.645354048402,2024,4720.645354048402,2.1049514041590772e-05
3164431,São Sebastião da Vargem Alegre,31,Minas Gerais,Sudeste,10,6,214,3074.1,670.7004059563518,50.061502543324465,4784.094439266853,2024,4784.094439266853,1.3132932958893367e-05
3164472,São Sebastião do Anta,31,Minas Gerais,Sudeste,10,7,355,6432.1,554.0095197189511,24.216984178237,3867.835891011588,2024,3867.835891011588,2.1785940188818437e-05
3164506,São Sebastião do Maranhão,31,Minas Gerais,Sudeste,10,9,475,10171.5,467.23414696292883,69.6069154041495,1542.366263178446,2024,1542.366263178446,2.915020166109509e-05
3164605,São Sebastião do Oeste,31,Minas Gerais,Sudeste,10,10,2156,7688.3,2410.047434264038,534.9782730534348,17733.832175307325,2024,17733.832175307325,0.00013231123111857057
3164704,São Sebastião do Paraíso,31,Minas Gerais,Sudeste,10,10,15383,71887.8,2112.3310929573154,1071.8457473430067,7450.275781380579,2023,7450.275781380579,0.0009440369519002649
3164803,São Sebastião do Rio Preto,31,Minas Gerais,Sudeste,10,5,138,1416.4,1103.6523568845278,31.426775612822127,10176.28205128205,2024,10176.28205128205,8.468900693118153e-06
3164902,São Sebastião do Rio Verde,31,Minas Gerais,Sudeste,10,7,150,2282.7,633.2066246782266,44.722942769634244,5267.593763168985,2024,5267.593763168985,9.205326840345818e-06
3165008,São Tiago,31,Minas Gerais,Sudeste,10,10,686,11138.1,599.3488565446328,101.68856751498191,4827.646088391074,2024,4827.646088391074,4.2099028083181544e-05
3165107,São Tomás de Aquino,31,Minas Gerais,Sudeste,10,9,1204,6966.5,1750.8379956104513,578.265634042134,9003.35619436743,2024,9003.35619436743,7.388809010517577e-05
3165206,São Tomé das Letras,31,Minas Gerais,Sudeste,10,8,551,7059.8,783.4308651168385,49.40373278498002,5148.822118775568,2024,5148.822118775568,3.3814233926870305e-05
3165305,São Vicente de Minas,31,Minas Gerais,Sudeste,10,8,1456,7388.8,2097.714399593881,25.929606387264194,20620.04325883201,2024,20620.04325883201,8.935303919695674e-05
3165404,Sapucaí-Mirim,31,Minas Gerais,Sudeste,10,9,581,6703.2,897.5096224275436,30.275363819968476,8449.396471680593,2024,8449.396471680593,3.565529929493947e-05
3165503,Sardoá,31,Minas Gerais,Sudeste,10,9,105,5817.0,198.44552569530916,52.96991265839691,755.2285050348567,2024,755.2285050348567,6.443728788242073e-06
3165537,Sarzedo,31,Minas Gerais,Sudeste,10,10,7866,34678.8,2287.8681517120103,261.86086888899297,7228.164577728198,2016,7228.164577728198,0.0004827273395077347
3165552,Setubinha,31,Minas Gerais,Sudeste,10,10,586,11312.6,540.2667412540577,178.60465969694863,2980.462519936204,2024,2980.462519936204,3.5962143522950996e-05
3165560,Sem-Peixe,31,Minas Gerais,Sudeste,10,7,381,2577.6,1538.099682403009,60.70967349123082,7824.662023760753,2024,7824.662023760753,2.3381530174478377e-05
3165578,Senador Amaral,31,Minas Gerais,Sudeste,10,3,9,5768.9,14.289186251492254,0.0,108.39269123567668,2024,108.39269123567668,5.523196104207491e-07
3165602,Senador Cortes,31,Minas Gerais,Sudeste,10,8,581,2124.7,2541.6731969278226,468.75,15782.664941785251,2024,15782.664941785251,3.565529929493947e-05
3165701,Senador Firmino,31,Minas Gerais,Sudeste,10,9,359,7822.9,459.6414952545697,271.24031399055974,2142.764941267588,2016,2142.764941267588,2.2031415571227657e-05
3165800,Senador José Bento,31,Minas Gerais,Sudeste,10,3,38,1772.7,179.53640484292276,0.0,1263.4534394010295,2024,1263.4534394010295,2.3320161328876075e-06
3165909,Senador Modestino Gonçalves,31,Minas Gerais,Sudeste,10,8,642,4143.9,1589.8531814219427,212.13190194747799,12267.657992565057,2024,12267.657992565057,3.9398798876680104e-05
3166006,Senhora de Oliveira,31,Minas Gerais,Sudeste,10,7,706,5704.9,1263.530280668452,61.445933598990166,12070.200573065902,2024,12070.200573065902,4.332640499522765e-05
3166105,Senhora do Porto,31,Minas Gerais,Sudeste,10,7,401,3357.5,1297.6981573525004,28.36880345859575,12338.082901554404,2024,12338.082901554404,2.4608907086524487e-05
3166204,Senhora dos Remédios,31,Minas Gerais,Sudeste,10,7,139,10514.2,130.73411652268933,9.592018086633125,1005.6390977443609,2024,1005.6390977443609,8.530269538720458e-06
3166303,Sericita,31,Minas Gerais,Sudeste,10,8,371,7395.0,495.3649784275399,39.92230530894702,3237.791932059448,2024,3237.791932059448,2.2767841718455322e-05
3166402,Seritinga,31,Minas Gerais,Sudeste,10,5,72,1852.2,386.25249829208985,26.680896478121667,3540.772532188841,2024,3540.772532188841,4.418556883365993e-06
3166501,Serra Azul de Minas,31,Minas Gerais,Sudeste,10,6,448,4113.1,1145.939410179124,59.77312197955459,9375.81613998433,2024,9375.81613998433,2.7493242829832843e-05
3166600,Serra da Saudade,31,Minas Gerais,Sudeste,10,7,170,811.7,2002.3201330101722,245.8520958626734,16159.250585480095,2024,16159.250585480095,1.0432703752391927e-05
3166709,Serra dos Aimorés,31,Minas Gerais,Sudeste,10,10,769,8010.3,1013.1667711702091,289.9815271804747,5406.574394463668,2024,5406.574394463668,4.7192642268172895e-05
3166808,Serra do Salitre,31,Minas Gerais,Sudeste,10,10,2126,11749.2,1761.0997789628873,276.482988146791,11998.361998361997,2024,11998.361998361997,0.0001304701657505014
3166907,Serrania,31,Minas Gerais,Sudeste,10,9,1159,7714.5,1486.529964010728,128.9697564118282,13265.829274544987,2024,13265.829274544987,7.112649205307202e-05
3166956,Serranópolis de Minas,31,Minas Gerais,Sudeste,10,10,491,4647.9,1094.7464730865554,65.47284828619233,8496.44128113879,2024,8496.44128113879,3.013210319073198e-05
3167004,Serranos,31,Minas Gerais,Sudeste,10,3,16,1993.8,78.73278577980871,0.0,687.9606879606879,2024,687.9606879606879,9.819015296368873e-07
3167103,Serro,31,Minas Gerais,Sudeste,10,10,5041,21575.8,2244.6245189221527,204.1585272935808,20332.59423503326,2024,20332.59423503326,0.0003093603506812218
3167202,Sete Lagoas,31,Minas Gerais,Sudeste,10,10,39291,236479.3,1663.950045221715,245.39083757099547,6145.479151518718,2024,6145.479151518718,0.0024112433125601834
3167301,Silveirânia,31,Minas Gerais,Sudeste,10,7,344,2306.5,1467.5059634883619,331.47720683958914,7533.362031855359,2023,7533.362031855359,2.1110882887193075e-05
3167400,Silvianópolis,31,Minas Gerais,Sudeste,10,6,442,6262.6,697.2268552844246,16.032109558823073,4245.580808080808,2024,4245.580808080808,2.7125029756219013e-05
3167509,Simão Pereira,31,Minas Gerais,Sudeste,10,6,544,2780.1,1830.0929851854573,106.10654384242719,10620.970478452664,2023,10620.970478452664,3.338465200765417e-05
3167608,Simonésia,31,Minas Gerais,Sudeste,10,9,1115,19816.4,551.1880213010656,39.85248142432779,4567.579527017061,2024,4567.579527017061,6.842626284657058e-05
3167707,Sobrália,31,Minas Gerais,Sudeste,10,10,451,5433.3,860.9568172113701,93.71774375536168,5004.830917874397,2024,5004.830917874397,2.767734936663976e-05
3167806,Soledade de Minas,31,Minas Gerais,Sudeste,10,7,479,5959.5,832.1090841909603,33.37372178427627,7762.07919065062,2024,7762.07919065062,2.9395677043504314e-05
3167905,Tabuleiro,31,Minas Gerais,Sudeste,10,10,807,3909.6,2047.5957036720235,290.93564133410956,6720.0,2019,6720.0,4.95246584010605e-05
3168002,Taiobeiras,31,Minas Gerais,Sudeste,10,10,3354,33946.9,977.9032042619986,173.0626685814216,7682.019074203303,2024,7682.019074203303,0.0002058311081501325
3168051,Taparuba,31,Minas Gerais,Sudeste,10,9,670,3259.2,2031.5888121532128,1522.8563118455554,5584.192439862543,2024,5584.192439862543,4.1117126553544655e-05
3168101,Tapira,31,Minas Gerais,Sudeste,10,6,282,4511.7,676.0683672515396,86.87274036865023,2754.036087369421,2024,2754.036087369421,1.730601445985014e-05
3168200,Tapiraí,31,Minas Gerais,Sudeste,10,4,33,1812.2,189.806192218547,0.0,1581.7223198594024,2024,1581.7223198594024,2.02517190487608e-06
3168309,Taquaraçu de Minas,31,Minas Gerais,Sudeste,10,8,1225,4168.9,2846.41342627227,106.5070990482153,22023.809523809523,2024,22023.809523809523,7.517683586282419e-05
3168408,Tarumirim,31,Minas Gerais,Sudeste,10,9,766,14618.9,512.6226572935104,45.33119043322222,3722.1337579617834,2024,3722.1337579617834,4.700853573136598e-05
3168507,Teixeiras,31,Minas Gerais,Sudeste,10,9,804,12014.7,652.1920321623702,33.26322759111778,2676.4585883312934,2023,2676.4585883312934,4.934055186425359e-05
3168606,Teófilo Otoni,31,Minas Gerais,Sudeste,10,10,18344,140672.7,1300.1612002449763,1049.3405374701856,3943.9998316628207,2024,3943.9998316628207,0.0011257501037286912
3168705,Timóteo,31,Minas Gerais,Sudeste,10,10,10607,86937.1,1256.4769258257056,704.3248103708294,6266.318537859007,2023,6266.318537859007,0.000650939345303654
3168804,Tiradentes,31,Minas Gerais,Sudeste,10,9,2612,7918.4,3270.9007457524963,421.9841683045245,26648.351648351647,2024,26648.351648351647,0.00016029542471322186
3168903,Tiros,31,Minas Gerais,Sudeste,10,9,1735,7160.8,2253.3951883260934,481.0721383568016,8920.704845814978,2024,8920.704845814978,0.00010647494711999997
3169000,Tocantins,31,Minas Gerais,Sudeste,10,10,4956,16576.1,2980.6753024176205,1753.6036780054953,9020.15204537227,2024,9020.15204537227,0.0003041439988050258
3169059,Tocos do Moji,31,Minas Gerais,Sudeste,10,5,38,4014.8,97.45807160504266,12.056908608632748,487.3044370351372,2024,487.3044370351372,2.3320161328876075e-06
3169109,Toledo,31,Minas Gerais,Sudeste,10,7,137,6712.8,183.6561276039662,32.19086921253455,1392.3882774167882,2024,1392.3882774167882,8.407531847515848e-06
3169208,Tombos,31,Minas Gerais,Sudeste,10,7,1212,8399.7,1394.1903407696886,112.46648834019605,7104.264858029659,2024,7104.264858029659,7.437904086999421e-05
3169307,Três Corações,31,Minas Gerais,Sudeste,10,10,12483,78380.1,1599.2697006052326,133.17719569924347,12470.70274977907,2024,12470.70274977907,0.000766067299653579
3169356,Três Marias,31,Minas Gerais,Sudeste,10,10,4331,31087.3,1426.737923326546,381.23228280807075,8059.611721856518,2024,8059.611721856518,0.0002657884703035849
3169406,Três Pontas,31,Minas Gerais,Sudeste,10,10,12382,56614.0,2173.5607831258258,473.21001157021476,16042.462249938688,2024,16042.462249938688,0.0007598690462477461
3169505,Tumiritinga,31,Minas Gerais,Sudeste,10,10,502,6413.6,777.0091276385776,635.9575432751124,1862.527716186253,2020,1862.527716186253,3.080716049235734e-05
3169604,Tupaciguara,31,Minas Gerais,Sudeste,10,10,4156,25643.9,1596.8366649649877,391.5534707866416,4724.82413572584,2025,4724.82413572584,0.0002550489223231815
3169703,Turmalina,31,Minas Gerais,Sudeste,10,10,4816,20095.9,2364.276300715582,810.7192947305149,15065.375302663439,2024,15065.375302663439,0.0002955523604207031
3169802,Turvolândia,31,Minas Gerais,Sudeste,10,5,257,5028.2,506.29396165437703,9.950248756218905,4765.655769988184,2024,4765.655769988184,1.5771793319792503e-05
3169901,Ubá,31,Minas Gerais,Sudeste,10,10,16955,111147.0,1546.0365875813325,1091.3611945739588,5646.229318609987,2024,5646.229318609987,0.001040508777187089
3170008,Ubaí,31,Minas Gerais,Sudeste,10,9,1537,12263.4,1259.8921573723062,320.5776031205379,4795.340301603766,2019,4795.340301603766,9.432391569074348e-05
3170057,Ubaporanga,31,Minas Gerais,Sudeste,10,10,957,12808.2,730.4327538514995,43.12871926540719,4157.043879907621,2024,4157.043879907621,5.872998524140632e-05
3170107,Uberaba,31,Minas Gerais,Sudeste,10,10,21185,338165.9,617.3763015428567,396.5786216655666,1721.8413668170354,2023,1721.8413668170354,0.001300098994084841
3170206,Uberlândia,31,Minas Gerais,Sudeste,10,10,134078,706976.8,1860.101202394339,1057.8514930647461,4455.775670651883,2019,4455.775670651883,0.00822821208066591
3170305,Umburatiba,31,Minas Gerais,Sudeste,10,8,61,2669.4,226.76436292052222,109.89223315509054,875.27352297593,2024,875.27352297593,3.743499581740633e-06
3170404,Unaí,31,Minas Gerais,Sudeste,10,10,23303,86128.7,2675.2383643504027,1910.7268565892618,8212.8213041753,2024,8212.8213041753,0.0014300782090705241
3170438,União de Minas,31,Minas Gerais,Sudeste,10,9,569,4141.5,1435.151294937568,1052.734535508609,5474.070193818753,2025,5474.070193818753,3.491887314771181e-05
3170479,Uruana de Minas,31,Minas Gerais,Sudeste,10,10,705,3301.1,2116.8685643349354,1055.1829719495288,12053.57142857143,2024,12053.57142857143,4.3265036149625346e-05
3170503,Urucânia,31,Minas Gerais,Sudeste,10,10,1022,10555.7,954.1727583323793,130.36907848356245,3632.183908045977,2024,3632.183908045977,6.271896020555617e-05
3170529,Urucuia,31,Minas Gerais,Sudeste,10,10,2165,17174.7,1214.1096362028288,224.86154975862462,6839.4292274889285,2024,6839.4292274889285,0.00013286355072899132
3170578,Vargem Alegre,31,Minas Gerais,Sudeste,10,10,899,6236.0,1478.6214130906187,180.60876968922946,6072.664359861592,2023,6072.664359861592,5.517059219647261e-05
3170602,Vargem Bonita,31,Minas Gerais,Sudeste,10,6,354,2175.1,1614.4225545691581,208.9568750546148,10426.11060743427,2024,10426.11060743427,2.172457134321613e-05
3170651,Vargem Grande do Rio Pardo,31,Minas Gerais,Sudeste,10,7,62,4882.5,130.23623337617647,85.5055758188733,803.8925322614767,2024,803.8925322614767,3.8048684273429383e-06
3170701,Varginha,31,Minas Gerais,Sudeste,10,10,39688,137140.5,2803.9473796680427,163.91906021718432,23445.04978921864,2024,23445.04978921864,0.002435606744264299
3170750,Varjão de Minas,31,Minas Gerais,Sudeste,10,10,979,7077.0,1366.3262303118195,438.0973586337135,8725.666160430761,2024,8725.666160430761,6.008009984465704e-05
3170800,Várzea da Palma,31,Minas Gerais,Sudeste,10,10,7119,37321.8,1984.4518520625384,896.5552353334227,6622.593030976645,2024,6622.593030976645,0.00043688481184281255
3170909,Varzelândia,31,Minas Gerais,Sudeste,10,10,2328,19278.9,1202.9719951639922,346.99531017534315,5256.583741022171,2024,5256.583741022171,0.0001428666725621671
3171006,Vazante,31,Minas Gerais,Sudeste,10,10,4154,20480.7,2043.1946813901463,745.2267091036679,7027.847110067048,2024,7027.847110067048,0.00025492618463197685
3171030,Verdelândia,31,Minas Gerais,Sudeste,10,10,188,8680.1,219.22071499023136,245.1294304805084,604.8906048906049,2024,604.8906048906049,1.1537342973233425e-05
3171071,Veredinha,31,Minas Gerais,Sudeste,10,7,1015,5533.5,1918.2671825288985,54.26632815167847,12782.956058588548,2024,12782.956058588548,6.228937828634004e-05
3171105,Veríssimo,31,Minas Gerais,Sudeste,10,10,458,3764.6,1217.6104020205437,600.7581490799262,5851.462865716429,2019,5851.462865716429,2.8106931285855898e-05
3171154,Vermelho Novo,31,Minas Gerais,Sudeste,10,5,401,4904.8,804.8814248134087,20.43318348998774,4906.6348827969805,2024,4906.6348827969805,2.4608907086524487e-05
3171204,Vespasiano,31,Minas Gerais,Sudeste,10,10,5252,129091.7,405.8936053553947,86.16876465524462,1502.6383874409833,2024,1502.6383874409833,0.00032230917710330826
3171303,Viçosa,31,Minas Gerais,Sudeste,10,10,10628,78427.2,1351.9106649309838,360.94136786014997,6890.849648451799,2024,6890.849648451799,0.0006522280910613024
3171402,Vieiras,31,Minas Gerais,Sudeste,10,8,287,3685.1,765.2830893025555,83.2960678728254,2078.3373301358915,2016,2078.3373301358915,1.7612858687861667e-05
3171501,Mathias Lobato,31,Minas Gerais,Sudeste,10,8,116,3166.3,368.3972948162803,202.1654676137105,1010.1010101010102,2024,1010.1010101010102,7.118786089867433e-06
3171600,Virgem da Lapa,31,Minas Gerais,Sudeste,10,10,1207,13031.4,988.4364835046515,98.83640440631308,5578.494986095897,2024,5578.494986095897,7.407219664198269e-05
3171709,Virgínia,31,Minas Gerais,Sudeste,10,4,95,8853.4,104.47253137875514,0.0,864.1435134543864,2024,864.1435134543864,5.8300403322190184e-06
3171808,Virginópolis,31,Minas Gerais,Sudeste,10,9,1216,10524.2,1155.499209828583,52.517891212280404,10818.518870615078,2024,10818.518870615078,7.462451625240344e-05
3171907,Virgolândia,31,Minas Gerais,Sudeste,10,10,984,5079.9,2154.8659000085954,100.9546215207217,12384.1059602649,2024,12384.1059602649,6.0386944072668566e-05
3172004,Visconde do Rio Branco,31,Minas Gerais,Sudeste,10,10,14244,41416.7,3490.080836752619,1093.535199063282,12156.4196408833,2025,12156.4196408833,0.0008741378367592389
3172103,Volta Grande,31,Minas Gerais,Sudeste,10,9,440,4944.3,947.998402994526,32.0438397676651,6639.839034205232,2024,6639.839034205232,2.70022920650144e-05
3172202,Wenceslau Braz,31,Minas Gerais,Sudeste,10,5,21,2490.8,87.49981733380787,19.113149847094803,502.72308336824466,2024,502.72308336824466,1.2887457576484146e-06
3200102,Afonso Cláudio,32,Espírito Santo,Sudeste,10,10,5593,31312.5,1785.9062601529472,220.53817161364404,6145.59575910744,2024,6145.59575910744,0.0003432359534536944
3200136,Águia Branca,32,Espírito Santo,Sudeste,10,8,343,9839.6,343.25241684744185,72.56949953040706,1965.626234689846,2024,1965.626234689846,2.1049514041590772e-05
3200169,Água Doce do Norte,32,Espírito Santo,Sudeste,10,9,2225,11693.9,1799.1557473923756,194.19254501229983,13368.898797674974,2024,13368.898797674974,0.00013654568146512965
3200201,Alegre,32,Espírito Santo,Sudeste,10,9,3911,30461.7,1268.2493062823344,521.210078646286,6515.092375748113,2024,6515.092375748113,0.00024001355515061663
3200300,Alfredo Chaves,32,Espírito Santo,Sudeste,10,8,861,14500.5,598.5517296772863,148.91966801122686,2486.267707429893,2023,2486.267707429893,5.2838576063584995e-05
3200359,Alto Rio Novo,32,Espírito Santo,Sudeste,10,8,411,7779.5,542.8366548137546,70.87896717247563,3336.023675006726,2023,3336.023675006726,2.522259554254754e-05
3200409,Anchieta,32,Espírito Santo,Sudeste,10,9,3602,30026.9,1187.5344221832652,367.8092212299623,6093.249733191035,2023,6093.249733191035,0.00022105058185950424
3200508,Apiacá,32,Espírito Santo,Sudeste,10,9,857,7548.5,1148.229297857092,285.388139341162,4784.240150093809,2025,4784.240150093809,5.2593100681175774e-05
3200607,Aracruz,32,Espírito Santo,Sudeste,10,10,5838,99901.0,584.679558558226,444.7743453151994,1922.5601058441694,2016,1922.5601058441694,0.0003582713206262592
3200706,Atílio Vivácqua,32,Espírito Santo,Sudeste,10,9,1978,11435.4,1811.8890862790645,390.12571937712283,7789.373814041746,2023,7789.373814041746,0.00012138757660136019
3200805,Baixo Guandu,32,Espírito Santo,Sudeste,10,10,2696,31455.3,852.2184886865832,204.0037045834287,3129.68637934407,2023,3129.68637934407,0.0001654504077438155
3200904,Barra de São Francisco,32,Espírito Santo,Sudeste,10,9,9748,44513.5,2190.352700927292,533.9964719021779,11049.723756906076,2024,11049.723756906076,0.0005982235069312736
3201001,Boa Esperança,32,Espírito Santo,Sudeste,10,10,512,14645.6,354.85248594247287,139.24508698798888,1477.377654662973,2024,1477.377654662973,3.142084894838039e-05
