dimensao,grupo,horizonte,subconjunto,threshold,observacoes,municipios,positivos,negativos,prevalencia,average_precision,roc_auc,brier_score,precision,recall,f1,balanced_accuracy,alertas,proporcao_alertas,tn,fp,fn,tp
nome_uf_ibge,Goiás,2,early_warning,0.190783,10630,246,538,10092,0.050611476952022574,0.3509284622053599,0.8946891203161398,0.03900733386242595,0.3128103277060576,0.5855018587360595,0.4077669902912622,0.7584663475210223,1007,0.0947318908748824,9400,692,223,315
nome_uf_ibge,Maranhão,2,geral,0.190783,11067,217,1586,9481,0.14330893647781692,0.7517198063552084,0.8853032606661521,0.06126819266981882,0.6256267409470752,0.7080706179066835,0.6643005028098196,0.8185960093014063,1795,0.1621939098219933,8809,672,463,1123
nome_uf_ibge,Maranhão,2,early_warning,0.190783,9517,217,609,8908,0.0639907533886729,0.23935636197948232,0.7449831999132899,0.0546441977783057,0.31675874769797424,0.2824302134646962,0.29861111111111116,0.6203911282860077,543,0.05705579489334874,8537,371,437,172
nome_uf_ibge,Mato Grosso,2,geral,0.190783,7191,141,1506,5685,0.2094284522319566,0.8895109711388087,0.9502183000627219,0.06038560356123346,0.6301691729323309,0.8904382470119522,0.7380297193175565,0.8760018851594502,2128,0.29592546238353495,4898,787,165,1341
nome_uf_ibge,Mato Grosso,2,early_warning,0.190783,5652,141,358,5294,0.06334041047416844,0.3741169322287753,0.8567718171514923,0.04875544969555519,0.29651162790697677,0.5698324022346368,0.390057361376673,0.7392040741811643,688,0.12172682236376504,4810,484,154,204
nome_uf_ibge,Mato Grosso do Sul,2,geral,0.190783,4029,79,506,3523,0.12558947629684786,0.8981104681759862,0.9729689931438688,0.0351292497041497,0.6166219839142091,0.9090909090909091,0.7348242811501596,0.9139550486413954,746,0.18515760734673617,3237,286,46,460
nome_uf_ibge,Mato Grosso do Sul,2,early_warning,0.190783,3523,79,125,3398,0.03548112404200965,0.43748558528164,0.9235868157739847,0.02584229564684362,0.30514705882352944,0.664,0.41813602015113355,0.80418952324897,272,0.077206925915413,3209,189,42,83
nome_uf_ibge,Minas Gerais,2,geral,0.190783,43503,853,4840,38663,0.11125669494057881,0.7840207085937195,0.9377676817672009,0.04588291336632677,0.5872147546108158,0.7762396694214876,0.6686243103755116,0.8539657338908384,6398,0.1470703169896329,36022,2641,1083,3757
nome_uf_ibge,Minas Gerais,2,early_warning,0.190783,38666,853,1657,37009,0.04285418714115761,0.2925335204447769,0.8589634112226334,0.0351570133116395,0.3056049822064057,0.41460470730235366,0.3518565941101152,0.6862128889263801,2248,0.05813893342988672,35448,1561,970,687
nome_uf_ibge,Paraná,2,geral,0.190783,20349,399,2672,17677,0.13130866381640374,0.812745773115764,0.9416201645190696,0.04999905860604387,0.6137750653879687,0.7904191616766467,0.6909864223785375,0.8576183606086464,3441,0.16909921863482236,16348,1329,560,2112
nome_uf_ibge,Paraná,2,early_warning,0.190783,17676,399,811,16865,0.045881421136003624,0.24498332401501025,0.8543101213926653,0.03927332070761855,0.2783882783882784,0.374845869297164,0.3194955333683658,0.6640609423568535,1092,0.06177868295994569,16077,788,507,304
nome_uf_ibge,Paraíba,2,geral,0.190783,11373,223,786,10587,0.06911105249274598,0.7232770071543452,0.9267131349095619,0.03227946607635608,0.5543478260869565,0.7137404580152672,0.6240266963292548,0.8355705218195728,1012,0.08898267827310297,10136,451,225,561
nome_uf_ibge,Paraíba,2,early_warning,0.190783,10610,223,321,10289,0.030254476908576813,0.2501845740554683,0.8442891404152093,0.026020803339633504,0.2803970223325062,0.35202492211838005,0.3121546961325966,0.6619197406782006,403,0.03798303487276154,9999,290,208,113
